
id,user_id,history_id,project_name,description,role,start_date,end_date,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
143,46,2,教育向けアプリ開発,"クラウド移行プロジェクト
[主な担当]
チームリード
品質保証
顧客折衝
技術検証",技術リーダー,2020-01-31,2022-09-05,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
144,47,1,医療情報システム開発,"IoTプラットフォーム開発
[主な担当]
ドキュメント作成
運用保守
インフラ構築
プログラミング
環境構築",インフラエンジニア,2018-11-04,2021-01-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
145,47,2,データ分析基盤の構築,クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。,SWE,2020-05-19,2022-03-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
146,47,3,教育向けアプリ開発,"ECサイトリニューアル
[主な担当]
デバッグ
ドキュメント作成
要件定義",インフラエンジニア,2023-10-11,2024-06-13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
147,48,1,IoTプラットフォーム開発,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,技術リーダー,2021-07-22,2023-07-26,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
148,48,2,AIチャットボット構築,クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 自動テストの導入によりリリースサイクルを短縮しました。,SE,2016-11-26,2018-07-09,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
149,48,3,データ分析基盤の構築,"スマホアプリ開発
[主な担当]
リファクタリング
要件定義
パフォーマンスチューニング
コーディング
インフラ構築
要件分析",技術リーダー,2022-11-13,2024-04-03,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
150,48,4,教育向けアプリ開発,自動テストの導入によりリリースサイクルを短縮しました。 顧客との要件確認や仕様調整を円滑に進めました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,保守担当,2017-10-15,2019-12-08,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
151,48,5,動画配信サービス構築,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 顧客との要件確認や仕様調整を円滑に進めました。,ソフトウェアエンジニア,2022-01-01,2024-06-20,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
152,49,1,AIチャットボット構築,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。,プログラマー,2016-11-05,2017-12-11,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
153,49,2,クラウド移行プロジェクト,クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。,PM/開発メンバー,2022-02-17,2023-04-10,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
154,49,3,教育向けアプリ開発,オンプレミス環境からAWSへのクラウド移行を主導しました。 自動テストの導入によりリリースサイクルを短縮しました。 要件定義から設計、実装、テストまで幅広く担当しました。 顧客との要件確認や仕様調整を円滑に進めました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。,UI/UXデザイナー,2018-09-16,2020-01-28,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
155,49,4,新規Webサービス開発,"金融系システム開発
[主な担当]
顧客折衝
テスト実施
チームリード
コーディング",フロントエンドエンジニア,2022-04-24,2024-01-30,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
156,49,5,既存システムの機能追加,"金融系システム開発
[主な担当]
チームリード
テスト設計
ドキュメント作成",ソフトウェアエンジニア,2018-06-23,2021-06-22,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
157,50,1,ゲーム開発プロジェクト,オンプレミス環境からAWSへのクラウド移行を主導しました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 自動テストの導入によりリリースサイクルを短縮しました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。,バックエンドエンジニア,2017-09-30,2018-08-05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
158,50,2,データ分析基盤の構築,"新規Webサービス開発
[主な担当]
インフラ構築
データベース設計
基本設計・詳細設計
UI/UX設計
テスト設計",UI/UXデザイナー,2016-05-29,2019-04-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
159,50,3,SNSアプリ開発,"AIチャットボット構築
[主な担当]
品質保証
レビュー
プロジェクト管理",開発リーダー,2016-06-30,2019-04-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
160,51,1,教育向けアプリ開発,クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 自動テストの導入によりリリースサイクルを短縮しました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。,ソフトウェアエンジニア,2018-10-24,2020-09-17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
161,51,2,クラウド移行プロジェクト,複数チーム間の連携調整やマネジメントを担当しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,プログラマー,2021-06-20,2024-05-29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
162,52,1,ECサイトリニューアル,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 複数チーム間の連携調整やマネジメントを担当しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,QAエンジニア,2018-03-24,2020-08-09,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
163,52,2,ECサイトリニューアル,"ゲーム開発プロジェクト
[主な担当]
リファクタリング
インフラ構築
メンバーマネジメント",テクニカルリード,2016-09-08,2018-11-09,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
164,53,1,業務効率化ツール開発,"動画配信サービス構築
[主な担当]
環境構築
プロジェクト管理
データベース設計
UI/UX設計
基本設計・詳細設計
デバッグ",QAエンジニア,2022-05-12,2024-03-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
165,53,2,ECサイトリニューアル,"ECサイトリニューアル
[主な担当]
メンバーマネジメント
技術検証
プログラミング",PM,2020-11-17,2023-09-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
166,53,3,既存システムの機能追加,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,フロントエンドエンジニア,2017-12-08,2018-12-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
167,53,4,データ分析基盤の構築,顧客との要件確認や仕様調整を円滑に進めました。 自動テストの導入によりリリースサイクルを短縮しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,PG,2016-10-03,2019-02-06,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
168,53,5,新規Webサービス開発,"クラウド移行プロジェクト
[主な担当]
セキュリティ対応
環境構築
デバッグ",プログラマー,2018-03-18,2018-11-02,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
169,54,1,業務効率化ツール開発,"ECサイトリニューアル
[主な担当]
要件定義
システム設計
データベース設計
基本設計・詳細設計",保守担当,2019-10-07,,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
170,54,2,スマホアプリ開発,"動画配信サービス構築
[主な担当]
セキュリティ対応
デバッグ
要件分析
メンバーマネジメント",テスター,2016-05-06,,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
171,54,3,データ分析基盤の構築,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 要件定義から設計、実装、テストまで幅広く担当しました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。,バックエンドエンジニア,2018-12-27,2019-04-30,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
172,54,4,AIチャットボット構築,複数チーム間の連携調整やマネジメントを担当しました。 自動テストの導入によりリリースサイクルを短縮しました。,プログラマー,2017-08-31,2018-06-04,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
173,54,5,金融系システム開発,ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。,SWE,2023-02-10,2024-02-20,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
174,55,1,AIチャットボット構築,"ECサイトリニューアル
[主な担当]
デバッグ
環境構築
要件分析
基本設計・詳細設計",PG,2020-08-26,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
175,55,2,スマホアプリ開発,"SNSアプリ開発
[主な担当]
品質保証
リファクタリング
パフォーマンスチューニング
チームリード",テクニカルリード,2020-06-22,2021-01-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
176,55,3,クラウド移行プロジェクト,"教育向けアプリ開発
[主な担当]
テスト実施
環境構築
プログラミング
基本設計・詳細設計
コーディング",バックエンドエンジニア,2019-07-19,2021-06-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
177,55,4,クラウド移行プロジェクト,自動テストの導入によりリリースサイクルを短縮しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,PM/開発メンバー,2016-02-15,2018-04-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
178,56,1,SNSアプリ開発,自動テストの導入によりリリースサイクルを短縮しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。,保守担当,2021-01-14,2021-12-19,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
179,56,2,SNSアプリ開発,フロントエンドではReactやVueを用いたSPAの構築を担当しました。 自動テストの導入によりリリースサイクルを短縮しました。,PM/開発メンバー,2016-01-03,2016-12-19,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
180,56,3,AIチャットボット構築,オンプレミス環境からAWSへのクラウド移行を主導しました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 自動テストの導入によりリリースサイクルを短縮しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,ソフトウェアエンジニア,2017-05-10,,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
181,56,4,医療情報システム開発,"医療情報システム開発
[主な担当]
環境構築
品質保証
プロジェクト管理
テスト実施
パフォーマンスチューニング
プログラミング",テスター,2021-09-26,,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
182,56,5,SNSアプリ開発,複数チーム間の連携調整やマネジメントを担当しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,保守担当,2022-02-15,2023-07-25,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
183,57,1,既存システムの機能追加,"IoTプラットフォーム開発
[主な担当]
コーディング
レビュー
チームリード
パフォーマンスチューニング",テクニカルリード,2021-06-23,2023-09-17,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
184,58,1,動画配信サービス構築,"金融系システム開発
[主な担当]
ドキュメント作成
パフォーマンスチューニング
デバッグ
技術検証",開発リーダー,2021-10-03,2022-09-13,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
185,58,2,セキュリティ強化プロジェクト,"医療情報システム開発
[主な担当]
要件分析
テスト実施
コーディング
セキュリティ対応
チームリード",テスター,2022-02-04,2023-09-10,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
186,58,3,医療情報システム開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 複数チーム間の連携調整やマネジメントを担当しました。 顧客との要件確認や仕様調整を円滑に進めました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。,PM/開発メンバー,2019-10-27,2021-08-30,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
187,58,4,医療情報システム開発,スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 自動テストの導入によりリリースサイクルを短縮しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,SWE,2017-07-01,2017-10-26,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
188,58,5,既存システムの機能追加,スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,PM/開発メンバー,2016-10-31,2018-05-17,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
189,59,1,ゲーム開発プロジェクト,"既存システムの機能追加
[主な担当]
チームリード
デバッグ
プログラミング
環境構築",システムエンジニア,2021-09-17,2024-06-28,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
190,59,2,ECサイトリニューアル,"既存システムの機能追加
[主な担当]
レビュー
プログラミング
基本設計・詳細設計",技術リーダー,2016-03-25,2016-12-04,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
191,59,3,IoTプラットフォーム開発,アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。,PM,2019-10-17,2021-06-07,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
192,59,4,ゲーム開発プロジェクト,要件定義から設計、実装、テストまで幅広く担当しました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。,インフラエンジニア,2019-09-16,2020-06-25,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
193,59,5,新規Webサービス開発,"SNSアプリ開発
[主な担当]
チームリード
デバッグ
基本設計・詳細設計
運用保守",バックエンドエンジニア,2019-01-12,2020-03-25,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
194,60,1,金融系システム開発,"IoTプラットフォーム開発
[主な担当]
データベース設計
UI/UX設計
基本設計・詳細設計
セキュリティ対応",プログラマー,2021-01-23,2023-04-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
195,60,2,動画配信サービス構築,"データ分析基盤の構築
[主な担当]
要件定義
メンバーマネジメント
データベース設計",QAエンジニア,2021-02-28,2021-09-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
196,60,3,ECサイトリニューアル,"クラウド移行プロジェクト
[主な担当]
プログラミング
レビュー
デバッグ",保守担当,2018-06-30,2019-10-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
197,60,4,SNSアプリ開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。,インフラエンジニア,2022-01-21,2022-11-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
198,61,1,医療情報システム開発,チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。,テクニカルリード,2021-08-25,2021-12-10,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
199,62,1,AIチャットボット構築,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 複数チーム間の連携調整やマネジメントを担当しました。,バックエンドエンジニア,2020-02-10,2020-07-28,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
200,63,1,新規Webサービス開発,オンプレミス環境からAWSへのクラウド移行を主導しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 自動テストの導入によりリリースサイクルを短縮しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 顧客との要件確認や仕様調整を円滑に進めました。,システムエンジニア,2022-07-22,2024-05-21,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
201,63,2,データ分析基盤の構築,"ゲーム開発プロジェクト
[主な担当]
環境構築
システム設計
顧客折衝
メンバーマネジメント
技術検証
チームリード",UI/UXデザイナー,2017-06-05,2020-03-16,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
202,63,3,動画配信サービス構築,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 顧客との要件確認や仕様調整を円滑に進めました。,エンジニアリングマネージャ,2016-05-11,2017-05-21,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
203,63,4,データ分析基盤の構築,顧客との要件確認や仕様調整を円滑に進めました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。,PG,2023-05-31,2024-02-23,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
204,64,1,AIチャットボット構築,"新規Webサービス開発
[主な担当]
レビュー
基本設計・詳細設計
セキュリティ対応",フロントエンドエンジニア,2022-07-26,2023-09-10,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
205,64,2,ゲーム開発プロジェクト,"新規Webサービス開発
[主な担当]
プログラミング
要件分析
品質保証",QAエンジニア,2017-06-08,,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
206,64,3,動画配信サービス構築,"業務効率化ツール開発
[主な担当]
要件分析
顧客折衝
テスト設計",システムエンジニア,2017-09-12,2018-11-26,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
207,65,1,ゲーム開発プロジェクト,フロントエンドではReactやVueを用いたSPAの構築を担当しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,プログラマー,2020-12-06,2021-12-18,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
208,65,2,IoTプラットフォーム開発,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 自動テストの導入によりリリースサイクルを短縮しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,テスター,2022-12-07,2024-01-14,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
209,66,1,動画配信サービス構築,顧客との要件確認や仕様調整を円滑に進めました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 自動テストの導入によりリリースサイクルを短縮しました。,インフラエンジニア,2022-07-27,2024-03-22,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,66,2,IoTプラットフォーム開発,"スマホアプリ開発
[主な担当]
技術検証
システム設計
プログラミング",SWE,2021-01-28,2022-11-14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,66,3,金融系システム開発,"金融系システム開発
[主な担当]
要件定義
メンバーマネジメント
インフラ構築
UI/UX設計
デバッグ",QAエンジニア,2023-08-26,2024-02-15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,66,4,教育向けアプリ開発,複数チーム間の連携調整やマネジメントを担当しました。 要件定義から設計、実装、テストまで幅広く担当しました。 顧客との要件確認や仕様調整を円滑に進めました。,バックエンドエンジニア,2016-06-04,2018-12-02,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,66,5,AIチャットボット構築,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 自動テストの導入によりリリースサイクルを短縮しました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。,インフラエンジニア,2016-11-16,2018-08-23,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,67,1,金融系システム開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 自動テストの導入によりリリースサイクルを短縮しました。,UI/UXデザイナー,2017-12-24,2018-08-24,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,67,2,教育向けアプリ開発,スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 要件定義から設計、実装、テストまで幅広く担当しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,エンジニアリングマネージャ,2018-01-24,2018-05-19,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
